"year","name","artist","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","artist_popularity","artist_followers","playlist_url","duration_seconds","playlist","group"
"na","Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto","Sergei Rachmaninoff",0.194,0.0545,4,-24.877,0.0366,0.983,0.945,0.0551,0.0385,140.966,61,665384,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",644.273,"classical_essentials","unpopular"
"na","Ständchen in D Minor (After Schubert), S. 560","Franz Liszt",0.341,0.0142,2,-28.293,0.0388,0.993,0.921,0.113,0.0384,76.382,59,772164,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",357.747,"classical_essentials","unpopular"
"na","Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.","Frédéric Chopin",0.225,0.0047,1,-30.928,0.0509,0.992,0.881,0.0722,0.186,163.665,71,3176984,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",259.493,"classical_essentials","unpopular"
"na","Liebestraum No. 3 in A-Flat Major, S. 541 / 3","Franz Liszt",0.279,0.0292,8,-26.804,0.0406,0.987,0.902,0.104,0.0338,136.732,59,772164,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",293.147,"classical_essentials","unpopular"
"na","Andante festivo for Strings and Timpani, JS 34b","Jean Sibelius",0.113,0.161,7,-20.046,0.0442,0.484,0.928,0.16,0.0365,65.062,57,226772,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",337.84,"classical_essentials","unpopular"
"na","Piano Concerto No. 3 in C, Op. 26: 1. Andante - Allegro","Sergei Prokofiev",0.349,0.254,9,-16.207,0.0359,0.948,0.856,0.0843,0.101,133.429,55,247901,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",564.64,"classical_essentials","unpopular"
"na","Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1 - 2012","Max Richter",0.701,0.341,1,-12.26,0.0418,0.499,0.903,0.359,0.163,105.513,69,926161,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",151.507,"classical_essentials","unpopular"
"na","Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato","Edvard Grieg",0.319,0.0462,9,-26.425,0.0388,0.98,0.833,0.0942,0.037,113.946,61,515815,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",766.213,"classical_essentials","unpopular"
"na","Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato","Edvard Grieg",0.302,0.119,9,-18.059,0.0386,0.975,0.887,0.11,0.0381,94.4,61,515815,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",820.853,"classical_essentials","unpopular"
"na","O Magnum Mysterium: O magnum mysterium","Morten Lauridsen",0.0623,0.0116,2,-27.893,0.0567,0.991,0.445,0.0816,0.0331,65.057,37,19071,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",415.8,"classical_essentials","unpopular"
"na","Barber: Adagio for Strings","Samuel Barber",0.102,0.0733,10,-24.133,0.0488,0.974,0.859,0.28,0.0308,73.954,48,113854,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",537.427,"classical_essentials","unpopular"
"na","Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato","Edward Elgar",0.148,0.0722,4,-25.217,0.0427,0.944,0.148,0.115,0.0467,87.882,55,168453,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",478.573,"classical_essentials","unpopular"
"na","Khachaturian: Spartacus Suite No. 2: I. Adagio of Spartacus and Phrygia","Aram Khachaturian",0.165,0.106,8,-21.742,0.039,0.807,0.782,0.105,0.0336,105.651,49,71170,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",592.04,"classical_essentials","unpopular"
"na","Prince Igor (Knyaz Igor): Act II: Polovtsian Dances - Ulyetay na kril'yahk vyetra (Fly away on the wings of the wind) (version for chorus)","Alexander Borodin",0.292,0.246,2,-14.96,0.0385,0.922,0.525,0.107,0.0859,109.766,46,43685,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",642.573,"classical_essentials","unpopular"
"na","Piano Concerto in One Movement: Adagio cantabile","Florence Beatrice Price",0.154,0.029,2,-26.927,0.0374,0.984,0.89,0.129,0.0376,78.51,41,13914,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",371.667,"classical_essentials","unpopular"
"na","Elégie in C Minor, Op. 24 (Arr. Parkin for Cello Ensemble)","Gabriel Fauré",0.115,0.0422,8,-24.137,0.0404,0.966,0.919,0.0896,0.037,87.855,59,190952,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",455.467,"classical_essentials","unpopular"
"na","Ravel: Pavane pour une infante défunte, M. 19","Maurice Ravel",0.491,0.0176,4,-26.911,0.0644,0.994,0.927,0.0985,0.0901,125.793,57,481238,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",346.587,"classical_essentials","unpopular"
"na","Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso","César Franck",0.25,0.135,9,-18.615,0.0488,0.958,0.0349,0.0477,0.179,94.404,43,47450,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",364.093,"classical_essentials","unpopular"
"na","Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso - Allegro con spirito","Pyotr Ilyich Tchaikovsky",0.212,0.119,1,-20.511,0.0366,0.976,0.907,0.087,0.0396,84.346,67,1234086,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",1252.322,"classical_essentials","unpopular"
"na","Spiegel im Spiegel - Version for Violin and Piano","Arvo Pärt",0.176,0.006,5,-42.238,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,51,246268,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",636,"classical_essentials","unpopular"
"na","Symphony No. 8 In B Minor, D.759 - ""Unfinished"": 1. Allegro moderato","Franz Schubert",0.101,0.0326,11,-17.268,0.0386,0.903,0.863,0.117,0.0526,73.674,61,1060754,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",902.467,"classical_essentials","unpopular"
"na","Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile","Sergei Rachmaninoff",0.205,0.0525,1,-23.841,0.0327,0.98,0.906,0.103,0.0511,88.316,61,665384,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",174.653,"classical_essentials","unpopular"
"na","The Sorcerer's Apprentice","Paul Dukas",0.351,0.206,1,-22.657,0.0597,0.797,0.255,0.0738,0.0839,130.415,34,11064,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",577.44,"classical_essentials","unpopular"
"na","Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","Johannes Brahms",0.299,0.00626,9,-30.923,0.0478,0.994,0.901,0.0823,0.0634,69.043,65,924943,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",378.733,"classical_essentials","unpopular"
"na","Violin Concerto No. 1 in G Minor, Op. 26: III. Finale. Allegro energico","Max Bruch",0.365,0.0718,7,-21.408,0.0452,0.906,0.347,0.0506,0.255,90.666,41,57092,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",463,"classical_essentials","unpopular"
"na","Goldberg Variations, BWV 988: Var. 21","Johann Sebastian Bach",0.361,0.0659,7,-28.757,0.054,0.995,0.875,0.122,0.375,85.114,75,4187595,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",195.243,"classical_essentials","unpopular"
"na","Rêverie, L. 68: Rêverie","Claude Debussy",0.296,0.00896,7,-31.948,0.0394,0.994,0.91,0.0815,0.0673,69.44,66,1480400,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",257,"classical_essentials","unpopular"
"na","Petite Suite de Concert, Op. 77: III. Un sonnet d'amour","Samuel Coleridge-Taylor",0.234,0.0251,9,-28.627,0.0449,0.937,0.202,0.101,0.04,126.31,37,8135,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",220,"classical_essentials","unpopular"
"na","Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio","Wolfgang Amadeus Mozart",0.171,0.037,3,-25.191,0.0409,0.991,0.898,0.123,0.037,67.89,72,5249434,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",330,"classical_essentials","unpopular"
"na","String Quartet No. 2 in A Minor: II. Andante cantabile (Arr. Colbert for String Ensemble)","Florence Beatrice Price",0.152,0.0283,9,-30.525,0.0468,0.706,0.563,0.162,0.0348,87.008,41,13914,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",426.89,"classical_essentials","unpopular"
"na","Il barbiere di Siviglia: Overture (Sinfonia)","Gioachino Rossini",0.322,0.14,4,-20.747,0.0489,0.906,0.759,0.125,0.285,92.122,50,215661,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",425,"classical_essentials","unpopular"
"na","Turandot, SC 91, Act III: Nessun dorma!","Giacomo Puccini",0.212,0.301,2,-12.505,0.0384,0.963,0.0033,0.13,0.0798,84.025,58,438919,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",177.333,"classical_essentials","unpopular"
"na","Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King","Edvard Grieg",0.436,0.151,11,-20.745,0.0603,0.955,0.793,0.11,0.359,103.777,61,515815,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",153.267,"classical_essentials","unpopular"
"na","Violin Concerto No. 2 in A Major, Op. 5: II. Largo","Joseph Boulogne Chevalier de Saint-Georges",0.267,0.0699,2,-23.034,0.0468,0.816,0.0278,0.153,0.102,96.393,40,19225,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",365.997,"classical_essentials","unpopular"
"na","Paganini: 24 Caprices, Op. 1: No. 24 in A Minor","Niccolò Paganini",0.465,0.128,9,-17.628,0.0519,0.978,0.271,0.0423,0.428,111.471,52,394356,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",268.853,"classical_essentials","unpopular"
"na","Dolly Suite, Op. 56: I. Berceuse","Gabriel Fauré",0.37,0.0076,4,-33.663,0.0384,0.995,0.91,0.0864,0.278,62.668,59,190952,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",176.518,"classical_essentials","unpopular"
"na","Dreamweaver: 2. Dreamsong","Ola Gjeilo",0.207,0.15,1,-18.819,0.0394,0.991,0.827,0.0944,0.0395,86.339,55,45694,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",173.2,"classical_essentials","unpopular"
"na","Goldberg Variations, BWV 988: Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga","Johann Sebastian Bach",0.31,0.0555,7,-25.695,0.0395,0.994,0.906,0.121,0.566,70.515,75,4187595,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",140.04,"classical_essentials","unpopular"
"na","Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights","Sergei Prokofiev",0.21,0.101,0,-19.383,0.0403,0.927,0.902,0.0776,0.153,86.314,55,247901,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",341.693,"classical_essentials","unpopular"
"na","Symphonic Variations on an African Air, Op. 63","Samuel Coleridge-Taylor",0.224,0.0291,7,-26.167,0.0455,0.959,0.845,0.11,0.0538,120.946,37,8135,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",1215.573,"classical_essentials","unpopular"
"na","The Rite of Spring: Part One: Adoration of the Earth: Introduction","Igor Stravinsky",0.101,0.0241,11,-30.172,0.0485,0.947,0.847,0.0693,0.0329,87.14,47,340336,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",208.587,"classical_essentials","unpopular"
"na","Violin Concerto No. 10 in G Major: Largo","Joseph Boulogne Chevalier de Saint-Georges",0.212,0.0517,2,-24.467,0.0525,0.928,0.639,0.112,0.152,185.678,40,19225,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",397.64,"classical_essentials","unpopular"
"na","The Gadfly Suite, Op. 97a: VIII. Romance","Dmitri Shostakovich",0.116,0.0694,0,-23.624,0.0497,0.969,0.644,0.109,0.0377,169.789,57,404822,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",195.333,"classical_essentials","unpopular"
"na","Bist du bei mir (Formerly Attrib. J.S. Bach as BWV 508, Transcr. for Oboe, Solo Violin, Strings and Basso continuo)","Gottfried Heinrich Stölzel",0.188,0.0583,3,-18.702,0.0406,0.979,0.607,0.105,0.142,61.932,33,898,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",199,"classical_essentials","unpopular"
"na","The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto","Antonio Vivaldi",0.48,0.163,5,-19.117,0.0645,0.81,0.754,0.093,0.212,158.366,68,2357288,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",204.147,"classical_essentials","unpopular"
"na","Piano Concerto in C-Sharp Minor, FP 146: I. Allegretto commodo - Live","Francis Poulenc",0.193,0.0839,8,-22.849,0.0406,0.971,0.822,0.118,0.0569,85.556,47,39132,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",580.253,"classical_essentials","unpopular"
"na","Pelléas et Mélisande, Op. 80: 4. Sicilienne","Gabriel Fauré",0.164,0.0194,3,-34.126,0.0434,0.938,0.859,0.0939,0.0581,101.708,59,190952,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",233.4,"classical_essentials","unpopular"
"na","Widmung, Op. 25 No. 1","Robert Schumann",0.243,0.0325,8,-23.379,0.0454,0.992,0.879,0.108,0.0404,74.26,64,542837,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",237.96,"classical_essentials","unpopular"
"na","Violin Concerto in D Major, Op. 61: I. Allegro ma non troppo (Cadenza: Kreisler)","Ludwig van Beethoven",0.23,0.105,2,-20.209,0.0492,0.954,0.0944,0.088,0.123,88.716,69,5128929,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",1637.893,"classical_essentials","unpopular"
"na","Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse","Pyotr Ilyich Tchaikovsky",0.241,0.122,7,-22.411,0.0497,0.925,0.66,0.126,0.187,66.325,67,1234086,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",209.373,"classical_essentials","unpopular"
"na","Symphony No. 40 in G Minor, K. 550: I. Molto allegro","Wolfgang Amadeus Mozart",0.327,0.332,7,-12.971,0.0404,0.877,0.751,0.129,0.285,118.85,72,5249434,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",435.16,"classical_essentials","unpopular"
"na","Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018","Ludwig van Beethoven",0.166,0.0363,11,-26.822,0.0381,0.978,0.922,0.0882,0.039,84.467,69,5128929,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",473.787,"classical_essentials","unpopular"
"na","On the Nature of Daylight","Max Richter",0.065,0.341,10,-12.743,0.0482,0.154,0.854,0.109,0.0334,65.38,69,926161,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",371.747,"classical_essentials","unpopular"
"na","St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""","Johann Sebastian Bach",0.24,0.0648,4,-25.208,0.0426,0.935,0.0272,0.258,0.0771,95.286,75,4187595,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",423.107,"classical_essentials","unpopular"
"na","Hungarian Dance No. 5 in G Minor, WoO 1, No. 5","Johannes Brahms",0.349,0.0503,6,-18.668,0.038,0.903,0.153,0.228,0.295,107.272,65,924943,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",150.507,"classical_essentials","unpopular"
"na","Cello Concerto No. 1, Op. 107: 1. Allegretto","Dmitri Shostakovich",0.463,0.162,7,-24.484,0.045,0.963,0.825,0.0943,0.374,125.514,57,404822,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",359.667,"classical_essentials","unpopular"
"na","Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio","Ludwig van Beethoven",0.25,0.318,0,-15.605,0.0411,0.956,0.897,0.0976,0.188,98.171,69,5128929,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",442,"classical_essentials","unpopular"
"na","Goldberg Variations, BWV 988: Aria da capo","Johann Sebastian Bach",0.436,0.00518,7,-36.593,0.067,0.995,0.932,0.0788,0.275,135.286,75,4187595,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",224.133,"classical_essentials","unpopular"
"na","Cello Concerto In B Minor, Op. 104, B. 191: I. Allegro","Antonín Dvořák",0.231,0.132,2,-20.277,0.0442,0.963,0.671,0.135,0.0557,121.238,60,587119,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",942,"classical_essentials","unpopular"
"na","Piazzolla: Libertango","Alison Balsom",0.367,0.316,9,-14.49,0.0429,0.927,0.779,0.113,0.242,149.089,34,25951,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",273.562,"classical_essentials","unpopular"
"na","Symphony No. 3 in C Minor: II. Andante ma non troppo","Florence Beatrice Price",0.096,0.0325,8,-24.978,0.0416,0.977,0.852,0.0738,0.035,87.85,41,13914,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",572.52,"classical_essentials","unpopular"
"na","Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live","Antonín Dvořák",0.154,0.00261,1,-36.267,0.0419,0.89,0.763,0.125,0.0366,83.549,60,587119,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",775.307,"classical_essentials","unpopular"
"na","Merry Christmas Mr. Lawrence (Arr. Metcalfe)","Jess Gillam",0.339,0.0592,10,-17.647,0.0373,0.984,0.863,0.12,0.198,105.908,40,11241,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",277.148,"classical_essentials","unpopular"
"na","Tsar Saltan, Op. 57: Flight of the Bumblebee","André Previn",0.458,0.11,9,-22.234,0.0309,0.977,0.903,0.359,0.481,83.43,59,34365,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",84.267,"classical_essentials","unpopular"
"na","Symphony No. 5 in E-Flat Major, Op. 82: 3. Allegro molto","Jean Sibelius",0.162,0.139,8,-20.694,0.0386,0.865,0.918,0.216,0.0903,94.009,57,226772,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",481.6,"classical_essentials","unpopular"
"na","String Sextet in D Minor, Op. 70, ""Souvenir de Florence"": I. Allegro con spirito","Pyotr Ilyich Tchaikovsky",0.352,0.235,2,-16.235,0.0398,0.894,0.675,0.396,0.329,109.16,67,1234086,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",626.24,"classical_essentials","unpopular"
"na","Sonata for 2 Pianos in D Major, K. 448/375a: I. Allegro con spirito","Wolfgang Amadeus Mozart",0.376,0.18,9,-21.004,0.0329,0.99,0.879,0.097,0.555,132.125,72,5249434,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",503,"classical_essentials","unpopular"
"na","Hummel: Trumpet Concerto In E Flat - Iii Rondo","Johann Nepomuk Hummel",0.496,0.249,3,-18.131,0.0411,0.98,0.934,0.12,0.719,144.239,35,18666,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",224.64,"classical_essentials","unpopular"
"na","Young Person's Guide To The Orchestra","Benjamin Britten",0.218,0.117,0,-18.585,0.0489,0.94,0.861,0.15,0.0599,77.009,46,45255,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",1050.893,"classical_essentials","unpopular"
"na","Grain Moon","Olivia Belli",0.151,0.00818,3,-33.936,0.0367,0.91,0.898,0.101,0.0353,70.092,51,19543,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",198.759,"classical_essentials","unpopular"
"na","Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse","Antonín Dvořák",0,0.0842,9,-19.397,0,0.755,0.889,0.262,0,0,60,587119,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",432.533,"classical_essentials","unpopular"
"na","Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring","Frederick Delius",0.0716,0.0408,7,-28.284,0.0399,0.851,0.901,0.0844,0.0377,77.047,47,25439,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",349.76,"classical_essentials","unpopular"
"na","Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo","Ludwig van Beethoven",0.302,0.0355,0,-24.074,0.0363,0.932,0.304,0.043,0.186,115.104,69,5128929,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",716.933,"classical_essentials","unpopular"
"na","Nocturne No. 2 in E-Flat Major, Op. 9 No. 2","Frédéric Chopin",0.411,0.0487,10,-25.68,0.0383,0.985,0.918,0.0944,0.101,128.859,71,3176984,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",248.933,"classical_essentials","unpopular"
"na","Violin Concerto in E Minor, Op. 64, MWV O 14: 1. Allegro molto appassionato","Felix Mendelssohn",0.287,0.145,4,-19.665,0.0406,0.919,0.144,0.0987,0.167,101.679,59,506780,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",727.787,"classical_essentials","unpopular"
"na","Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio","Wolfgang Amadeus Mozart",0.0999,0.0241,2,-25.651,0.0432,0.98,0.766,0.0623,0.0396,89.001,72,5249434,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",532.04,"classical_essentials","unpopular"
"na","Respighi: Pini di Roma, P. 141: III. I pini del Gianicolo","Ottorino Respighi",0.0754,0.0102,4,-35.69,0.0464,0.901,0.106,0.0817,0.0331,81.324,50,47484,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",462.162,"classical_essentials","unpopular"
"na","The Nutcracker, Op. 71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)","Pyotr Ilyich Tchaikovsky",0.156,0.00709,7,-34.153,0.0382,0.941,0.799,0.0986,0.041,97.925,67,1234086,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",191.16,"classical_essentials","unpopular"
"na","Violin Concerto No. 1 in G minor, Op. 26: 1. Vorspiel (Allegro moderato)","Max Bruch",0.169,0.0974,3,-21.414,0.042,0.864,0.632,0.087,0.0524,170.379,41,57092,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",473.893,"classical_essentials","unpopular"
"na","Orfeo Ed Euridice: Dance of the Blessed Spirits (Act II)","Christoph Willibald Gluck",0.201,0.0659,5,-27.143,0.0521,0.972,0.931,0.0551,0.089,91.363,51,35525,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",409,"classical_essentials","unpopular"
"na","Rhapsody in Blue","George Gershwin",0.309,0.258,9,-15.327,0.0459,0.976,0.69,0.0924,0.115,74.568,46,310194,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",890,"classical_essentials","unpopular"
"na","Mephisto Waltz No. 1, S. 514","Franz Liszt",0.356,0.152,4,-20.155,0.0406,0.981,0.903,0.0807,0.04,132.413,59,772164,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",662.6,"classical_essentials","unpopular"
"na","Comptine d'un autre été, l'après-midi","Yann Tiersen",0.483,0.192,4,-15.378,0.0469,0.991,0.908,0.106,0.0542,100.848,62,1010103,"https://open.spotify.com/playlist/37i9dQZF1DWWEJlAGA9gs0?si=ac84fa50f7d14eb8",140.733,"classical_essentials","unpopular"
"na","Master of Puppets (Remastered)","Metallica",0.539,0.828,4,-9.108,0.035,0.00067,0.421,0.154,0.562,105.25,79,26343827,"https://open.spotify.com/playlist/37i9dQZF1DWWOaP4H0w5b0?si=2a13554e54eb496d",515.387,"metal_essentials","unpopular"
"na","The Trooper (2015 Remaster)","Iron Maiden",0.286,0.907,4,-4.601,0.0702,0.0326,0.00837,0.311,0.662,159.756,70,8678968,"https://open.spotify.com/playlist/37i9dQZF1DWWOaP4H0w5b0?si=2a13554e54eb496d",252.733,"metal_essentials","unpopular"
